epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.135704519,0.52887538,0.514523863,0.031311764,0.535031966,0.503050207,249,105,205,99,0.325657895,0.703389831,0.12698918,0.715151515,0.721055089,0.430223318,0.78260193,0.708994709,71,31,16,47,0.746031746,0.696078431
2,0.132249117,0.531914894,0.531734812,0.063494269,0.563913144,0.531702899,182,151,157,168,0.516923077,0.546546547,0.116939349,0.739393939,0.673902894,0.438106458,0.807812014,0.678099905,97,5,38,25,0.396825397,0.950980392
3,0.124989429,0.607902736,0.608160436,0.216348866,0.648338801,0.607899113,201,122,136,199,0.594029851,0.622291022,0.112653345,0.781818182,0.747665733,0.526670803,0.825396825,0.756716907,91,11,25,38,0.603174603,0.892156863
4,0.119841521,0.661094225,0.660778986,0.321699239,0.699885389,0.660811414,208,114,109,227,0.675595238,0.645962733,0.103453541,0.787878788,0.740429505,0.545133808,0.845160286,0.753004576,96,6,29,34,0.53968254,0.941176471
5,0.115565571,0.670212766,0.669409916,0.3402774,0.729675154,0.669166696,239,96,121,202,0.625386997,0.713432836,0.100918844,0.787878788,0.752567694,0.540336873,0.851229381,0.762433667,92,10,25,38,0.603174603,0.901960784
6,0.108065038,0.721884498,0.721750982,0.443635207,0.789078309,0.721775899,244,89,94,231,0.710769231,0.732732733,0.097110713,0.8,0.765406162,0.567803165,0.856053533,0.776008886,93,9,24,39,0.619047619,0.911764706
7,0.109215581,0.724924012,0.723927515,0.449317609,0.773668639,0.724051483,257,81,100,220,0.6875,0.76035503,0.100301781,0.757575758,0.68557423,0.502902739,0.847805789,0.690082645,101,1,39,24,0.380952381,0.990196078
8,0.101822368,0.767477204,0.766711038,0.534810629,0.82918735,0.766890883,269,68,85,236,0.735202492,0.798219585,0.116626934,0.648484848,0.691409897,0.386629041,0.833177716,0.648368607,52,50,8,55,0.873015873,0.509803922
9,0.108345393,0.723404255,0.722378316,0.444756632,0.782063408,0.722378316,218,91,91,258,0.739255014,0.705501618,0.095975152,0.793939394,0.781746032,0.563492063,0.847805789,0.781746032,85,17,17,46,0.73015873,0.833333333
10,0.097179544,0.756838906,0.755733659,0.514068548,0.838958374,0.755844156,270,67,93,228,0.710280374,0.801186944,0.092115275,0.781818182,0.741596639,0.527101636,0.854497354,0.752252252,93,9,27,36,0.571428571,0.911764706
11,0.098716318,0.765957447,0.764358984,0.530528516,0.831251852,0.764808007,275,69,85,229,0.729299363,0.799418605,0.095590886,0.787878788,0.78898226,0.566192114,0.85340803,0.780626781,80,22,13,50,0.793650794,0.784313725
12,0.092951806,0.785714286,0.784958176,0.570526418,0.863299467,0.785173951,275,67,74,242,0.765822785,0.804093567,0.092670473,0.775757576,0.767040149,0.529648021,0.847961407,0.764549346,82,20,17,46,0.73015873,0.803921569
13,0.097234646,0.778115502,0.777320826,0.557191292,0.838269951,0.777373007,275,60,86,237,0.73374613,0.820895522,0.093138875,0.8,0.798786181,0.587421775,0.860877684,0.792183504,82,20,13,50,0.793650794,0.803921569
14,0.094513379,0.776595745,0.776660043,0.55323062,0.85252992,0.776570458,259,76,71,252,0.780185759,0.773134328,0.092864396,0.781818182,0.781045752,0.551549227,0.855119826,0.773834907,80,22,14,49,0.777777778,0.784313725
15,0.089957356,0.802431611,0.802117234,0.604480423,0.871084504,0.802210507,275,63,67,253,0.790625,0.813609467,0.089363278,0.781818182,0.765873016,0.535171566,0.855897915,0.767460069,85,17,19,44,0.698412698,0.833333333
16,0.091652885,0.781155015,0.781085701,0.562223354,0.85959344,0.781104458,252,73,71,262,0.786786787,0.775384615,0.117684532,0.618181818,0.672969188,0.363690191,0.874572051,0.616151545,45,57,6,57,0.904761905,0.441176471
17,0.087561464,0.802431611,0.802332027,0.604865278,0.877915034,0.80236588,270,62,68,258,0.791411043,0.813253012,0.085855733,0.818181818,0.786181139,0.608575311,0.86399004,0.797264089,94,8,22,41,0.650793651,0.921568627
18,0.090206461,0.794832827,0.794959304,0.58963237,0.865191454,0.794726151,254,64,71,269,0.791176471,0.798742138,0.097485166,0.751515152,0.765639589,0.516234689,0.861811391,0.747809879,72,30,11,52,0.825396825,0.705882353
19,0.086224322,0.802431611,0.80236588,0.604731759,0.883272492,0.80236588,270,65,65,258,0.79876161,0.805970149,0.087304389,0.793939394,0.799953315,0.585331822,0.877684407,0.788269928,79,23,11,52,0.825396825,0.774509804
20,0.086659155,0.802431611,0.802600932,0.605067657,0.883152174,0.802415182,261,61,69,267,0.794642857,0.810559006,0.08461328,0.812121212,0.778244631,0.595269457,0.868191721,0.789584105,94,8,23,40,0.634920635,0.921568627
21,0.082010794,0.813069909,0.813276398,0.626422535,0.894604037,0.813059115,265,57,66,270,0.803571429,0.822981366,0.091209094,0.775757576,0.788281979,0.560484227,0.879863056,0.771698889,75,27,10,53,0.841269841,0.735294118
22,0.079234411,0.838905775,0.838718947,0.677011288,0.906025213,0.838474507,293,55,51,259,0.835483871,0.841954023,0.08594262,0.818181818,0.816526611,0.623520048,0.87394958,0.810606061,84,18,12,51,0.80952381,0.823529412
23,0.080718571,0.82218845,0.820557848,0.641297942,0.897140887,0.820647046,240,59,58,301,0.838440111,0.802675585,0.089687561,0.775757576,0.788281979,0.560484227,0.881263617,0.771698889,75,27,10,53,0.841269841,0.735294118
24,0.077087944,0.831306991,0.831804734,0.663471463,0.91459412,0.831303484,275,63,48,272,0.85,0.813609467,0.081166598,0.836363636,0.816059757,0.648578124,0.876906318,0.822573579,92,10,17,46,0.73015873,0.901960784
25,0.077235066,0.844984802,0.84156152,0.686126357,0.910757615,0.842775487,317,45,57,239,0.807432432,0.875690608,0.082240334,0.836363636,0.822128852,0.650668385,0.877061936,0.825026511,90,12,15,48,0.761904762,0.882352941
26,0.071435378,0.858662614,0.858381449,0.716852451,0.929616367,0.858424237,269,47,46,296,0.865497076,0.851265823,0.08180928,0.806060606,0.779411765,0.581430886,0.874105198,0.78730261,91,11,21,42,0.666666667,0.892156863
27,0.069842716,0.869300912,0.869734883,0.73914176,0.935075503,0.869281589,290,49,37,282,0.884012539,0.855457227,0.086580379,0.818181818,0.825630252,0.635438048,0.879240585,0.813179348,81,21,9,54,0.857142857,0.794117647
28,0.065024568,0.882978723,0.88254686,0.765763182,0.949903367,0.882781357,304,35,42,277,0.868338558,0.896755162,0.084259864,0.806060606,0.809757236,0.605991417,0.879396203,0.799878714,81,21,11,52,0.825396825,0.794117647
29,0.06522583,0.890577508,0.890324675,0.780359846,0.945023191,0.890171642,313,37,35,273,0.886363636,0.894285714,0.085351036,0.793939394,0.799953315,0.585331822,0.882197323,0.788269928,79,23,11,52,0.825396825,0.774509804
30,0.072246838,0.844984802,0.844902787,0.689882079,0.925625601,0.844933229,284,50,52,272,0.839506173,0.850299401,0.082457237,0.806060606,0.800653595,0.594862125,0.877061936,0.796923077,84,18,14,49,0.777777778,0.823529412
31,0.069560032,0.863221884,0.863144082,0.726368715,0.932311303,0.863176378,290,44,46,278,0.858024691,0.868263473,0.086841912,0.793939394,0.806022409,0.595238227,0.88032991,0.789856158,77,25,9,54,0.857142857,0.754901961
32,0.073009913,0.861702128,0.861620477,0.723177427,0.921588482,0.86158672,274,45,46,293,0.864306785,0.858934169,0.081796432,0.812121212,0.805555556,0.606039562,0.881107999,0.802730533,85,17,14,49,0.777777778,0.833333333
33,0.067137032,0.866261398,0.865994822,0.732287604,0.941919379,0.866111728,296,42,46,274,0.85625,0.875739645,0.083277264,0.818181818,0.813492063,0.620263846,0.876595082,0.809615385,85,17,13,50,0.793650794,0.833333333
34,0.067238556,0.872340426,0.872079914,0.744848445,0.940859023,0.872222376,297,37,47,277,0.854938272,0.889221557,0.086886139,0.8,0.807889823,0.600197097,0.8767507,0.794907529,79,23,10,53,0.841269841,0.774509804
35,0.062753305,0.895136778,0.89494158,0.789974516,0.950946835,0.894985185,307,34,35,282,0.889589905,0.900293255,0.084209918,0.818181818,0.822595705,0.631107866,0.878462496,0.812386295,82,20,10,53,0.841269841,0.803921569
36,0.071217273,0.828267477,0.828610248,0.657181016,0.928234065,0.828267081,272,50,63,273,0.8125,0.844720497,0.085647443,0.8,0.807889823,0.600197097,0.878306878,0.794907529,79,23,10,53,0.841269841,0.774509804
37,0.064877284,0.889057751,0.889062385,0.778106796,0.950361261,0.889051344,290,36,37,295,0.888554217,0.889570552,0.085851969,0.8,0.807889823,0.600197097,0.877840025,0.794907529,79,23,10,53,0.841269841,0.774509804
38,0.074249856,0.854103343,0.85411861,0.70702822,0.918144021,0.853386809,258,44,52,304,0.853932584,0.854304636,0.087999191,0.793939394,0.806022409,0.595238227,0.879863056,0.789856158,77,25,9,54,0.857142857,0.754901961
39,0.066676594,0.893617021,0.892732666,0.78642818,0.942635336,0.893139193,272,38,32,316,0.908045977,0.877419355,0.087553486,0.793939394,0.806022409,0.595238227,0.880174292,0.789856158,77,25,9,54,0.857142857,0.754901961
40,0.069630721,0.858662614,0.858115793,0.717097472,0.932231993,0.858387542,297,42,51,268,0.840125392,0.876106195,0.085766294,0.8,0.807889823,0.600197097,0.879084967,0.794907529,79,23,10,53,0.841269841,0.774509804
41,0.063731968,0.892097264,0.890942271,0.783683345,0.94899585,0.891590225,271,41,30,316,0.913294798,0.868589744,0.085162291,0.8,0.807889823,0.600197097,0.877684407,0.794907529,79,23,10,53,0.841269841,0.774509804
42,0.066627371,0.860182371,0.860182371,0.720417989,0.944508088,0.860177204,281,48,44,285,0.866261398,0.854103343,0.084834277,0.812121212,0.817693744,0.620686734,0.877528789,0.806550433,81,21,10,53,0.841269841,0.794117647
43,0.064650065,0.872340426,0.872357138,0.744659227,0.947512383,0.872321552,291,43,41,283,0.87345679,0.871257485,0.085269895,0.8,0.807889823,0.600197097,0.877840025,0.794907529,79,23,10,53,0.841269841,0.774509804
44,0.069858686,0.854103343,0.854430789,0.708534057,0.93265274,0.854069639,286,53,43,276,0.865203762,0.843657817,0.084978558,0.806060606,0.812791783,0.610384935,0.878306878,0.800724638,80,22,10,53,0.841269841,0.784313725
45,0.074194884,0.834346505,0.834232481,0.667954346,0.918715239,0.833928799,258,52,57,291,0.836206897,0.832258065,0.085484064,0.8,0.807889823,0.600197097,0.879551821,0.794907529,79,23,10,53,0.841269841,0.774509804
