epoch,tr_loss,tr_acc,tr_bal_acc,tr_mcc,tr_auc,tr_f1_macro,tr_TN,tr_FP,tr_FN,tr_TP,tr_sensitivity,tr_specificity,va_loss,va_acc,va_bal_acc,va_mcc,va_auc,va_f1_macro,va_TN,va_FP,va_FN,va_TP,va_sensitivity,va_specificity
1,0.1251950524690928,0.6069802731411229,0.6069652199543143,0.21393438096587414,0.6471428045096161,0.6069657927763001,202,129,130,198,0.6036585365853658,0.6102719033232629,0.11989216242985028,0.6463414634146342,0.6429475015812777,0.27858990863791155,0.7183744465528147,0.6357230392156863,67,35,23,39,0.6290322580645161,0.6568627450980392
2,0.12014644792811437,0.629742033383915,0.629204526604862,0.25870723640956433,0.6971681073409882,0.6292084048185658,220,117,127,195,0.6055900621118012,0.6528189910979229,0.11564539918085424,0.6829268292682927,0.7039848197343453,0.39671227917792207,0.7553763440860215,0.6805992509363296,63,39,13,49,0.7903225806451613,0.6176470588235294
3,0.1138815323624647,0.6934749620637329,0.6895014825796887,0.38120285410093424,0.7468495181616012,0.6900772955857701,263,92,110,194,0.6381578947368421,0.7408450704225352,0.12790069802914086,0.676829268292683,0.6959203036053131,0.38071534570343685,0.7386148007590133,0.6741029582692812,63,39,14,48,0.7741935483870968,0.6176470588235294
4,0.10729986589514848,0.701062215477997,0.700856710747155,0.40160233125090544,0.7776425238385067,0.7007866212164164,221,97,100,241,0.7067448680351907,0.6949685534591195,0.1212791793684407,0.6951219512195121,0.7359266287160025,0.46904326162697657,0.8023402909550917,0.6950766027071248,58,44,6,56,0.9032258064516129,0.5686274509803921
5,0.11175648516156908,0.6676783004552352,0.6658681805594018,0.33279792018764076,0.7517492845933722,0.6660511610148901,197,117,102,243,0.7043478260869566,0.6273885350318471,0.10925591596197791,0.7195121951219512,0.7555344718532574,0.5030201108634996,0.8342820999367488,0.7191362620997765,62,40,6,56,0.9032258064516129,0.6078431372549019
6,0.10624826735619343,0.708649468892261,0.7085175564643897,0.4173235149998246,0.7848365940827531,0.7084984425972686,241,91,101,226,0.691131498470948,0.7259036144578314,0.10474240543638788,0.7439024390243902,0.743516761543327,0.47587690019639906,0.8172043010752688,0.7350361594091399,76,26,16,46,0.7419354838709677,0.7450980392156863
7,0.10001958500819676,0.7359635811836115,0.7345701248799232,0.4698873580138161,0.8189148747506096,0.7348346098346099,221,91,83,264,0.760806916426513,0.7083333333333334,0.12275991684234724,0.6524390243902439,0.7016129032258065,0.41059620699197674,0.8260594560404807,0.6521156637266943,51,51,6,56,0.9032258064516129,0.5
8,0.0877568701987691,0.787556904400607,0.7866565125080772,0.5739013728647632,0.8673313025016155,0.7868850944302768,241,73,67,278,0.8057971014492754,0.767515923566879,0.1102733181380644,0.676829268292683,0.689595192915876,0.36776609849417535,0.7786211258697028,0.672432636140946,65,37,16,46,0.7419354838709677,0.6372549019607843
9,0.08930808477611704,0.795144157814871,0.7953601874746282,0.5902794148762764,0.8667518544488321,0.7949912088064025,271,72,63,253,0.8006329113924051,0.7900874635568513,0.10270778516807207,0.7134146341463414,0.7348197343453511,0.4563053174895914,0.8217900063251107,0.7109969629935136,66,36,11,51,0.8225806451612904,0.6470588235294118
10,0.08575705651363189,0.787556904400607,0.7875748365110067,0.5752980604530227,0.8806806668508795,0.7875329317047108,256,74,66,263,0.7993920972644377,0.7757575757575758,0.1277120803999601,0.7195121951219512,0.7112586970271979,0.41586316096140813,0.7770398481973435,0.7069153069153069,76,26,20,42,0.6774193548387096,0.7450980392156863
11,0.07453224607037776,0.8543247344461306,0.8537061298298705,0.7080592861920748,0.9131499797025502,0.8539585218563592,265,51,45,298,0.8688046647230321,0.8386075949367089,0.10731935679412834,0.7378048780487805,0.7481024667931688,0.4815418092050768,0.8047122074636306,0.7325444684643683,72,30,13,49,0.7903225806451613,0.7058823529411765
12,0.06292091996662996,0.8846737481031867,0.8845565185321778,0.7691130370643555,0.9425917388899134,0.8845565185321778,302,38,38,281,0.8808777429467085,0.888235294117647,0.11162801735137202,0.7378048780487805,0.7228020240354206,0.4442363544599445,0.7915876027830487,0.722088669950739,80,22,21,41,0.6612903225806451,0.7843137254901961
13,0.06482396162199704,0.8786039453717754,0.8784719022430285,0.7570624165486743,0.9382936763919862,0.878523106416708,298,39,41,281,0.8726708074534162,0.884272997032641,0.11662499864426691,0.7012195121951219,0.709203036053131,0.4060419461939557,0.778146742567995,0.6952250919710243,69,33,16,46,0.7419354838709677,0.6764705882352942
14,0.05781382924707776,0.8952959028831563,0.8953474448251721,0.7906948896503445,0.9534283924689584,0.8952959028831563,295,37,32,295,0.9021406727828746,0.8885542168674698,0.11033351045874197,0.725609756097561,0.6687223276407337,0.39146754470217626,0.7822580645161291,0.6744739976181024,92,10,35,27,0.43548387096774194,0.9019607843137255
15,0.05329352301884104,0.8983308042488619,0.8985200066350886,0.7968344316280496,0.9626085113441583,0.8983158190490008,292,30,37,300,0.8902077151335311,0.906832298136646,0.11850342561104675,0.7439024390243902,0.7561669829222011,0.49700921732252723,0.7887413029728021,0.7392094502498864,72,30,12,50,0.8064516129032258,0.7058823529411765
16,0.04877253075158506,0.9089529590288316,0.9088764335444791,0.8175188880738844,0.9708812720456518,0.908751038493492,284,29,31,315,0.9104046242774566,0.9073482428115016,0.11282472324091941,0.7317073170731707,0.7052498418722328,0.4197617543206101,0.797122074636306,0.7087974172719935,83,19,25,37,0.5967741935483871,0.8137254901960784
17,0.04727972065324359,0.9150227617602428,0.9149654537079687,0.8300150219059798,0.9726531552280054,0.9149990786806708,307,27,29,296,0.9107692307692308,0.9191616766467066,0.10965079254834209,0.7317073170731707,0.7273877292852625,0.44584100012609784,0.8020240354206198,0.7210884353741496,76,26,18,44,0.7096774193548387,0.7450980392156863
18,0.04395040671383454,0.9256449165402124,0.925684887341329,0.8513227233811392,0.9774544483133442,0.9256421770117325,303,23,26,307,0.9219219219219219,0.9294478527607362,0.1142853162387704,0.725609756097561,0.7066729917773561,0.41469244446200754,0.786527514231499,0.7073170731707317,80,22,23,39,0.6290322580645161,0.7843137254901961
19,0.04371241689095217,0.9256449165402124,0.9256640999189448,0.8513281998378897,0.9756051506889691,0.9256449165402124,305,23,26,305,0.9214501510574018,0.9298780487804879,0.1178344224420626,0.6951219512195121,0.6948134092346616,0.37967120292246354,0.7832068311195446,0.685968137254902,71,31,19,43,0.6935483870967742,0.696078431372549
20,0.04157800452755482,0.9317147192716236,0.9306559869470092,0.8624721198554677,0.9813614788445137,0.9311816428685802,336,20,25,278,0.9174917491749175,0.9438202247191011,0.11383699058134836,0.7317073170731707,0.7147375079063883,0.42947501581277675,0.7882669196710943,0.7147375079063883,80,22,22,40,0.6451612903225806,0.7843137254901961
21,0.03711443369869481,0.9468892261001517,0.9471567267683773,0.8935701536824416,0.9891493296347666,0.9467302562444426,330,20,15,294,0.9514563106796117,0.9428571428571428,0.11495990679235901,0.7317073170731707,0.6989247311827957,0.41457587210062335,0.7862112586970271,0.7042138055418921,85,17,27,35,0.5645161290322581,0.8333333333333334
22,0.03763104785995727,0.9423368740515933,0.942491939198526,0.8849512690938832,0.9882220175034546,0.9423367412729114,310,15,23,311,0.9311377245508982,0.9538461538461539,0.11802620468547613,0.6951219512195121,0.6916508538899431,0.37452130067404915,0.7904807084123971,0.6845668564394523,72,30,20,42,0.6774193548387096,0.7058823529411765
23,0.03536237800903054,0.9453717754172989,0.9455172540991166,0.8907224264216524,0.9894040834393847,0.9453263274336283,321,20,16,302,0.949685534591195,0.9413489736070382,0.12062297629124326,0.676829268292683,0.6706198608475649,0.3339526246457918,0.7858950031625553,0.6648544438018122,71,31,22,40,0.6451612903225806,0.696078431372549
24,0.034491345652548425,0.9499241274658573,0.9506856931060044,0.8997969517246868,0.9882088584136397,0.9497198954029553,292,12,21,334,0.9408450704225352,0.9605263157894737,0.12085697844215645,0.6951219512195121,0.6948134092346616,0.37967120292246354,0.7787792536369387,0.685968137254902,71,31,19,43,0.6935483870967742,0.696078431372549
25,0.03724218903419872,0.9499241274658573,0.9499303621169917,0.8991597030302976,0.9844568245125348,0.949559892843475,341,18,15,285,0.95,0.9498607242339833,0.1194914038060233,0.7317073170731707,0.7115749525616698,0.4259885084277616,0.7809930423782416,0.7128760146426867,81,21,23,39,0.6290322580645161,0.7941176470588235
26,0.03520520155416858,0.9559939301972686,0.9563029563029564,0.9118050148881386,0.9878547378547379,0.9558471202785344,296,12,17,334,0.9515669515669516,0.961038961038961,0.11612613727452188,0.725609756097561,0.694022770398482,0.4023270228756831,0.7860531309297913,0.698714023270055,84,18,27,35,0.5645161290322581,0.8235294117647058
27,0.035412899200155425,0.952959028831563,0.9528731185172903,0.9059966437842805,0.9874629230457451,0.9529434256928113,308,18,13,320,0.960960960960961,0.9447852760736196,0.11554389709334184,0.7195121951219512,0.7017710309930424,0.4035420619860848,0.7841555977229602,0.7017710309930424,79,23,23,39,0.6290322580645161,0.7745098039215687
28,0.035865277937387655,0.9514415781487102,0.9514280449603832,0.9028560899207665,0.987603648424544,0.9514280449603832,319,16,16,308,0.9506172839506173,0.9522388059701492,0.11480631386270611,0.7195121951219512,0.7017710309930424,0.4035420619860848,0.7914294750158128,0.7017710309930424,79,23,23,39,0.6290322580645161,0.7745098039215687
29,0.03737610664543216,0.9484066767830045,0.9479567663606752,0.8963034445033684,0.9810297601421379,0.9481429021089078,336,16,18,289,0.9413680781758957,0.9545454545454546,0.11679151524199037,0.7317073170731707,0.7020872865275143,0.4170342234841311,0.7882669196710942,0.7065712426805466,84,18,26,36,0.5806451612903226,0.8235294117647058
30,0.035247294559623256,0.9514415781487102,0.9515005803349361,0.9029512559385252,0.9869332522706755,0.9514405718075307,312,14,18,315,0.9459459459459459,0.9570552147239264,0.11952631900416369,0.7378048780487805,0.7006641366223909,0.4251564057931072,0.790955091714105,0.7072279652924813,87,15,28,34,0.5483870967741935,0.8529411764705882
31,0.03629338284742765,0.9484066767830045,0.9483779750939503,0.8968716105318516,0.9842356863900966,0.9484008548425726,316,15,19,309,0.9420731707317073,0.9546827794561934,0.11986785118820191,0.6951219512195121,0.6821631878557874,0.36024796690067695,0.7873181530676786,0.6796875,75,27,23,39,0.6290322580645161,0.7352941176470589
32,0.03204389473522139,0.9620637329286799,0.962360526121333,0.9240811156584008,0.9892900687209044,0.9619849508861718,302,10,15,332,0.9567723342939481,0.967948717948718,0.11897573133975994,0.7195121951219512,0.6954459203036053,0.3964474295642541,0.7858950031625552,0.6977564102564102,81,21,25,37,0.5967741935483871,0.7941176470588235
33,0.032863265759255175,0.9544764795144158,0.9539560033274794,0.9086345656256412,0.9915657639338201,0.9542818292818294,336,13,17,293,0.9451612903225807,0.9627507163323782,0.1185699082064874,0.7073170731707317,0.6856419987349779,0.3737746703245083,0.7901644528779254,0.6867738341556582,79,23,25,37,0.5967741935483871,0.7745098039215687
34,0.03654366922847024,0.9499241274658573,0.9496803045422626,0.8995185382034614,0.9853780906974164,0.9497570679031598,332,16,17,294,0.9453376205787781,0.9540229885057471,0.11698372639920109,0.7439024390243902,0.7182163187855788,0.44627983124995524,0.7923782416192283,0.7220338983050847,84,18,24,38,0.6129032258064516,0.8235294117647058
35,0.03839151779415481,0.9393019726858877,0.9393382352941176,0.8785874247019739,0.9823087129588677,0.9392850562004791,304,19,21,315,0.9375,0.9411764705882353,0.12087096337501596,0.725609756097561,0.7003478810879191,0.4080199170657526,0.7849462365591396,0.7032688673555547,82,20,25,37,0.5967741935483871,0.803921568627451
